i,mean-1-MGVT,std-1-MGVT,mean-3-MGVT,std-3-MGVT,mean-1-T2VT,std-1-T2VT,mean-3-T2VT,std-3-T2VT
31200,-73.89545967721315,2.440365614711481,-75.81620640809778,2.110767315142685,-73.9566017556754,2.06954559183287,-73.05807698036183,2.079085207895845
31400,-73.78429127052925,2.4542424030538346,-75.7760161864809,2.1131739315508233,-73.86454237700386,2.070593890247411,-73.04117595136381,2.0563643129046563
31600,-73.75859273749913,2.456015603130366,-75.77309932574977,2.1205399604085873,-73.81221240768973,2.07703390259549,-73.03151317878796,2.0496213534147936
31800,-73.73910292430591,2.460685251321075,-75.77475322885203,2.115089422759641,-73.77826737821889,2.0666964221279436,-72.99966778349908,2.0516099959794682
32000,-73.66465590093986,2.458903194742207,-75.77883038909108,2.1171674224865766,-73.79270708761409,2.0678133240319645,-72.94178993340451,2.0522519107363473
32200,-73.66935852437572,2.446947914153218,-75.80266091513539,2.1008916298621303,-73.77496288352825,2.0847469070348787,-72.91953234408385,2.0514355608309387
32400,-73.75675926648631,2.428808099574452,-75.81816041716075,2.094395552903391,-73.6972083754199,2.0938615909860014,-72.85921502576458,2.0576323218367887
32600,-73.72654151639284,2.4290028551931493,-75.81243826811856,2.0886459783221873,-73.6543045339006,2.0950989067662835,-72.92530512085351,2.0471828107147214
32800,-73.63445473503326,2.447452064781449,-75.78866952872306,2.094446717695111,-73.6108119322366,2.0960521180488834,-72.93411596804305,2.055100219743639
33000,-73.67837053928866,2.430469799128709,-75.76571572260924,2.0841682912046133,-73.52025373046176,2.1083832669039144,-73.00751646508986,2.056625005627566
33200,-73.6919504743046,2.422551946463565,-75.7482549818576,2.073104420874385,-73.47621778863767,2.099989872661988,-73.02724899967279,2.0485392441205104
33400,-73.69694531403769,2.423277516496165,-75.67941821953339,2.0807065411426744,-73.3966763899631,2.112938506590932,-72.9794444695792,2.0732622672534373
33600,-73.7148825174724,2.4189704262699188,-75.68139017871654,2.0865339689478968,-73.38482522170747,2.1037628516459264,-72.98475630278769,2.0774213792191865
33800,-73.69710709048506,2.444414261948583,-75.64205086062424,2.0902311905371853,-73.36957936823443,2.1014087882914856,-73.04641727859423,2.0743046011857635
34000,-73.69054786317092,2.443050571121259,-75.51879099732133,2.107158262007862,-73.34769281018575,2.101534276003211,-73.02197893241322,2.071150622463318
34200,-73.74281615982594,2.4336145795777933,-75.49192446359363,2.102042250249166,-73.33885015403573,2.10456109571639,-73.0302405811262,2.0789463573640505
34400,-73.72148212196963,2.4411907206112846,-75.46054251518046,2.104691905030751,-73.38174798428295,2.107503612887353,-72.9845399133007,2.0817730235773957
34600,-73.73824413208602,2.4412543882469198,-75.42821680995706,2.114828186122745,-73.37942405807435,2.0951663495091286,-72.89800078676357,2.0933118247093443
34800,-73.76488457203536,2.42707340633256,-75.42157596072477,2.12879917525906,-73.28650100415237,2.111939943994651,-72.87141884846282,2.076977026132996
35000,-73.71741362244933,2.425703451398091,-75.3543080690236,2.1286929182053713,-73.18969840438758,2.1111904269842205,-72.81185945682299,2.0997805351083323
35200,-73.66470943269691,2.4396717886661863,-75.29749729410351,2.129849274607933,-73.06923102052546,2.1145081161609465,-72.71342459033113,2.1043623925078605
35400,-73.76199036351044,2.42776497073291,-75.25498580688144,2.1247575239667587,-73.03703369554346,2.1104063905157253,-72.72459612046154,2.1076756796572216
35600,-73.74382615984747,2.436713703822759,-75.24416036655151,2.122577082218416,-72.93848050095886,2.122916905010768,-72.71862487712306,2.1080057848187304
35800,-73.75966081938991,2.4584163884647774,-75.25680171334494,2.1164706031219693,-72.83880623111915,2.1359787055203743,-72.62224377612421,2.129939876773519
36000,-73.80825950732492,2.4374229347353897,-75.21382204920337,2.1176478063590722,-72.80049443650036,2.1264316424654113,-72.60549692114762,2.1184707253795274
36200,-73.81106602990106,2.4114568103066634,-75.0895337145536,2.131967918025506,-72.69590562983082,2.1276114886564295,-72.60692001384923,2.103482361679704
36400,-73.82186691112516,2.4139168445479235,-75.04347750154328,2.1472444388805285,-72.59298443557627,2.1461090828047764,-72.651450036333,2.0994113494679034
36600,-73.75869740661585,2.4034151547611335,-75.01625111227393,2.1532412574845776,-72.58368519480871,2.1423807983923626,-72.62032879085855,2.0971002715956373
36800,-73.75198056120374,2.402266756387978,-75.00159323248975,2.1581722745988334,-72.57421500562187,2.15120913763879,-72.68571361345225,2.0798474818059436
