i,mean-1-MGVT,std-1-MGVT,mean-3-MGVT,std-3-MGVT,mean-1-T2VT,std-1-T2VT,mean-3-T2VT,std-3-T2VT
33000,-57.15264823375039,2.1670330201124584,-56.298496267717475,2.2588709983433137,-54.196722484304274,2.748295789479257,-56.00383073912547,3.2511087270161716
33200,-57.19359525477792,2.173606555244566,-56.174676382458394,2.274885326840313,-54.13140063432239,2.758457963917695,-56.045195864422304,3.237756214397176
33400,-57.174817964982246,2.1726739101250754,-56.15495260431662,2.277370828982958,-54.074527911371064,2.7446488750095073,-56.05462485864464,3.2288833836806026
33600,-57.13399743299376,2.187988595280076,-56.08813669411457,2.2707103446727412,-53.95900570261114,2.736316654911329,-55.97409028001368,3.2120111953594757
33800,-57.2199029077476,2.1953563367803945,-56.1030486432175,2.281112988465258,-53.921643211538196,2.7475078555526244,-55.84710739883637,3.2288087761627335
34000,-57.217609365356566,2.2275426697743184,-56.08979207732088,2.298734368746688,-53.97291231501299,2.7349926093310275,-55.8259483199266,3.2227145771826304
34200,-57.14807872424905,2.217965166502802,-55.920658834223474,2.310607947507387,-54.00509444084382,2.73367377107119,-55.73803402119964,3.224833675174133
34400,-57.14808098904664,2.263643716222882,-55.96582310436398,2.30371355810011,-53.993562469306056,2.732600873443681,-55.70785116277898,3.22238191784968
34600,-57.19593609207082,2.247384116887175,-55.83057534457576,2.2875625089698075,-53.93473283765168,2.7365258242209944,-55.73384693007619,3.2208733411011647
34800,-57.197359606244916,2.2340322191242046,-55.70275002006003,2.2692167331277857,-53.88834997416991,2.7541227350195205,-55.9307676207758,3.1987860928238883
35000,-57.145138046803,2.2399043724856966,-55.74152077440789,2.2654966059590596,-53.86527850811216,2.7426875335123424,-55.96754284918328,3.1999353730087217
35200,-57.199478536247625,2.263094040402851,-55.80297344677979,2.2680282593031427,-53.85090394921011,2.7396045784823033,-55.92757241093059,3.214584859878652
35400,-57.169569027031294,2.272430108487192,-55.84334145370846,2.271710683297726,-53.78054911771856,2.7228653347445477,-55.920016377277186,3.2145048158291565
35600,-57.03458468676785,2.2665054092801027,-55.92612744698359,2.2677983657840555,-53.83588875409487,2.7278755062499145,-55.86696827439596,3.2276002059863256
35800,-57.05834073033818,2.2774680099283215,-55.858158250760304,2.2712538665686046,-53.817980477571155,2.7213971039881053,-55.81221730455627,3.252687861472477
36000,-56.99860154243406,2.280269278436927,-55.83438040959725,2.273376856607233,-53.813449763371544,2.7279908700515634,-55.80952426986252,3.252723492414469
36200,-56.97189905256636,2.282223277634891,-55.8783947210668,2.275292534882651,-53.883572727810645,2.7124534214717846,-55.70824443313062,3.258458187993611
36400,-57.03052881669162,2.26368340003094,-55.8558730102706,2.263344572353926,-53.850089962368486,2.7224603495333093,-55.71740091797352,3.26218165458205
36600,-57.120274471400904,2.2782124235646215,-55.811338585375935,2.271060308073562,-53.76365730206362,2.707671669793753,-55.72913549972945,3.2605063584536773
